name,method,config,weights,fps,resolution,hardware,dataset,mIoU
FCN_R-50-D16,fcn,configs/fcn/fcn-d6_r50-d16_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r50-d16_769x769_80k_cityscapes/fcn_d6_r50-d16_769x769_80k_cityscapes_20210305_200413-109d88eb.pth,4.150066401062417,"(769,769)",V100,Cityscapes,77.04
FCN_R-101b-D16,fcn,configs/fcn/fcn-d6_r101b-d16_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r101b-d16_769x769_80k_cityscapes/fcn_d6_r101b-d16_769x769_80k_cityscapes_20210311_154527-c4d8bfbc.pth,3.3200531208499338,"(769,769)",V100,Cityscapes,77.34
FCN_R-101-D16,fcn,configs/fcn/fcn-d6_r101-d16_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r101-d16_769x769_80k_cityscapes/fcn_d6_r101-d16_769x769_80k_cityscapes_20210306_120016-e33adc4f.pth,3.2099637274098805,"(769,769)",V100,Cityscapes,78.06
FCN_R-101-D16,fcn,configs/fcn/fcn-d6_r101-d16_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r101-d16_769x769_40k_cityscapes/fcn_d6_r101-d16_769x769_40k_cityscapes_20210308_102453-60b114e9.pth,3.120027456241615,"(769,769)",V100,Cityscapes,77.28
EMANet_R-50-D8,emanet,configs/emanet/emanet_r50-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/emanet/emanet_r50-d8_769x769_80k_cityscapes/emanet_r50-d8_769x769_80k_cityscapes_20200901_100301-16f8de52.pth,1.9700163511357143,"(769,769)",V100,Cityscapes,79.33
PSPNet_R-50b-D8,pspnet,configs/pspnet/pspnet_r50b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r50b-d8_769x769_80k_cityscapes/pspnet_r50b-d8_769x769_80k_cityscapes_20201225_094316-4c643cf6.pth,1.8800172961591248,"(769,769)",V100,Cityscapes,78.5
EncNet_R-50-D8,encnet,configs/encnet/encnet_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/encnet/encnet_r50-d8_769x769_40k_cityscapes/encnet_r50-d8_769x769_40k_cityscapes_20200621_220958-3bcd2884.pth,1.8200018200018198,"(769,769)",V100,Cityscapes,76.24
FCN_R-50b-D8,fcn,configs/fcn/fcn_r50b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r50b-d8_769x769_80k_cityscapes/fcn_r50b-d8_769x769_80k_cityscapes_20201225_094223-94552d38.pth,1.8200018200018198,"(769,769)",V100,Cityscapes,73.83
FCN_R-50-D8,fcn,configs/fcn/fcn_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r50-d8_769x769_40k_cityscapes/fcn_r50-d8_769x769_40k_cityscapes_20200606_113104-977b5d02.pth,1.7999856001151993,"(769,769)",V100,Cityscapes,71.47
UPerNet_R-50,upernet,configs/upernet/upernet_r50_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/upernet/upernet_r50_769x769_40k_cityscapes/upernet_r50_769x769_40k_cityscapes_20200530_033048-92d21539.pth,1.7600056320180226,"(769,769)",V100,Cityscapes,77.98
PSPNet_R-50-D8,pspnet,configs/pspnet/pspnet_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r50-d8_769x769_40k_cityscapes/pspnet_r50-d8_769x769_40k_cityscapes_20200606_112725-86638686.pth,1.7600056320180226,"(769,769)",V100,Cityscapes,78.26
DeepLabV3+_R-50-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r50-d8_769x769_40k_cityscapes/deeplabv3plus_r50-d8_769x769_40k_cityscapes_20200606_114143-1dcb0e3c.pth,1.7199862401100792,"(769,769)",V100,Cityscapes,78.97
DeepLabV3+_R-50b-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r50b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r50b-d8_769x769_80k_cityscapes/deeplabv3plus_r50b-d8_769x769_80k_cityscapes_20201225_224655-8b596d1c.pth,1.7199862401100792,"(769,769)",V100,Cityscapes,79.41
ANN_R-50-D8,ann,configs/ann/ann_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/ann/ann_r50-d8_769x769_40k_cityscapes/ann_r50-d8_769x769_40k_cityscapes_20200530_025712-2b46b04d.pth,1.6999864001087992,"(769,769)",V100,Cityscapes,78.89
GCNet_R-50-D8,gcnet,configs/gcnet/gcnet_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/gcnet/gcnet_r50-d8_769x769_40k_cityscapes/gcnet_r50-d8_769x769_40k_cityscapes_20200618_182814-a26f4471.pth,1.6700066800267201,"(769,769)",V100,Cityscapes,78.12
DMNet_R-50-D8,dmnet,configs/dmnet/dmnet_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/dmnet/dmnet_r50-d8_769x769_40k_cityscapes/dmnet_r50-d8_769x769_40k_cityscapes_20201215_093706-e7f0e23e.pth,1.5700065940276948,"(769,769)",V100,Cityscapes,78.49
DANet_R-50-D8,danet,configs/danet/danet_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/danet/danet_r50-d8_769x769_40k_cityscapes/danet_r50-d8_769x769_40k_cityscapes_20200530_025703-76681c60.pth,1.559989392072134,"(769,769)",V100,Cityscapes,78.88
UPerNet_R-101,upernet,configs/upernet/upernet_r101_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/upernet/upernet_r101_769x769_40k_cityscapes/upernet_r101_769x769_40k_cityscapes_20200530_040819-83c95d01.pth,1.559989392072134,"(769,769)",V100,Cityscapes,79.03
ISANet_R-50-D8,isanet,configs/isanet/isanet_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/isanet/isanet_r50-d8_769x769_40k_cityscapes/isanet_r50-d8_769x769_40k_cityscapes_20210903_050200-4ae7e65b.pth,1.5400015400015399,"(769,769)",V100,Cityscapes,78.7
ISANet_R-50-D8,isanet,configs/isanet/isanet_r50-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/isanet/isanet_r50-d8_769x769_80k_cityscapes/isanet_r50-d8_769x769_80k_cityscapes_20210903_101126-99b54519.pth,1.5400015400015399,"(769,769)",V100,Cityscapes,79.29
APCNet_R-50-D8,apcnet,configs/apcnet/apcnet_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/apcnet/apcnet_r50-d8_769x769_40k_cityscapes/apcnet_r50-d8_769x769_40k_cityscapes_20201214_115717-2a2628d7.pth,1.5200109440787974,"(769,769)",V100,Cityscapes,77.89
NonLocalNet_R-50-D8,nonlocal_net,configs/nonlocal_net/nonlocal_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/nonlocal_net/nonlocal_r50-d8_769x769_40k_cityscapes/nonlocal_r50-d8_769x769_40k_cityscapes_20200530_045243-82ef6749.pth,1.5200109440787974,"(769,769)",V100,Cityscapes,78.33
DNLNet_R-50-D8,dnlnet,configs/dnlnet/dnl_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/dnlnet/dnl_r50-d8_769x769_40k_cityscapes/dnl_r50-d8_769x769_40k_cityscapes_20200820_232206-0f283785.pth,1.4999925000374998,"(769,769)",V100,Cityscapes,78.44
CCNet_R-50-D8,ccnet,configs/ccnet/ccnet_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/ccnet/ccnet_r50-d8_769x769_40k_cityscapes/ccnet_r50-d8_769x769_40k_cityscapes_20200616_145125-76d11884.pth,1.43000143000143,"(769,769)",V100,Cityscapes,78.46
PSANet_R-50-D8,psanet,configs/psanet/psanet_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/psanet/psanet_r50-d8_769x769_40k_cityscapes/psanet_r50-d8_769x769_40k_cityscapes_20200530_033717-d5365506.pth,1.3999916000503998,"(769,769)",V100,Cityscapes,77.99
EncNet_R-101-D8,encnet,configs/encnet/encnet_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/encnet/encnet_r101-d8_769x769_40k_cityscapes/encnet_r101-d8_769x769_40k_cityscapes_20200621_220933-2fafed55.pth,1.26000126000126,"(769,769)",V100,Cityscapes,74.25
EMANet_R-101-D8,emanet,configs/emanet/emanet_r101-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/emanet/emanet_r101-d8_769x769_80k_cityscapes/emanet_r101-d8_769x769_80k_cityscapes_20200901_100301-47a324ce.pth,1.2200031720082474,"(769,769)",V100,Cityscapes,79.62
FCN_R-101-D8,fcn,configs/fcn/fcn_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r101-d8_769x769_40k_cityscapes/fcn_r101-d8_769x769_40k_cityscapes_20200606_113208-7d4ab69c.pth,1.1899945260251803,"(769,769)",V100,Cityscapes,73.93
PSPNet_R-101b-D8,pspnet,configs/pspnet/pspnet_r101b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r101b-d8_769x769_80k_cityscapes/pspnet_r101b-d8_769x769_80k_cityscapes_20201226_171823-f0e7c293.pth,1.1700011700011699,"(769,769)",V100,Cityscapes,78.87
DeepLabV3_R-50b-D8,deeplabv3,configs/deeplabv3/deeplabv3_r50b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r50b-d8_769x769_80k_cityscapes/deeplabv3_r50b-d8_769x769_80k_cityscapes_20201225_155404-87fb0cf4.pth,1.1599986080016704,"(769,769)",V100,Cityscapes,78.8
PSPNet_R-101-D8,pspnet,configs/pspnet/pspnet_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r101-d8_769x769_40k_cityscapes/pspnet_r101-d8_769x769_40k_cityscapes_20200606_112753-61c6f5be.pth,1.1499936750347872,"(769,769)",V100,Cityscapes,79.08
ANN_R-101-D8,ann,configs/ann/ann_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/ann/ann_r101-d8_769x769_40k_cityscapes/ann_r101-d8_769x769_40k_cityscapes_20200530_025720-059bff28.pth,1.1499936750347872,"(769,769)",V100,Cityscapes,79.32
FCN_R-101b-D8,fcn,configs/fcn/fcn_r101b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r101b-d8_769x769_80k_cityscapes/fcn_r101b-d8_769x769_80k_cityscapes_20201226_170012-82be37e2.pth,1.1499936750347872,"(769,769)",V100,Cityscapes,77.02
DeepLabV3+_R-101-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r101-d8_769x769_40k_cityscapes/deeplabv3plus_r101-d8_769x769_40k_cityscapes_20200606_114304-ff414b9e.pth,1.1499936750347872,"(769,769)",V100,Cityscapes,79.46
GCNet_R-101-D8,gcnet,configs/gcnet/gcnet_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/gcnet/gcnet_r101-d8_769x769_40k_cityscapes/gcnet_r101-d8_769x769_40k_cityscapes_20200619_092550-ca4f0a84.pth,1.129994576026035,"(769,769)",V100,Cityscapes,78.95
DeepLabV3_R-50-D8,deeplabv3,configs/deeplabv3/deeplabv3_r50-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r50-d8_769x769_40k_cityscapes/deeplabv3_r50-d8_769x769_40k_cityscapes_20200606_113723-7eda553c.pth,1.11000111000111,"(769,769)",V100,Cityscapes,78.58
DeepLabV3+_R-101b-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r101b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r101b-d8_769x769_80k_cityscapes/deeplabv3plus_r101b-d8_769x769_80k_cityscapes_20201226_205041-227cdf7c.pth,1.1000011000010999,"(769,769)",V100,Cityscapes,79.88
DANet_R-101-D8,danet,configs/danet/danet_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/danet/danet_r101-d8_769x769_40k_cityscapes/danet_r101-d8_769x769_40k_cityscapes_20200530_025717-dcb7fd4e.pth,1.0699993580003853,"(769,769)",V100,Cityscapes,79.88
NonLocalNet_R-101-D8,nonlocal_net,configs/nonlocal_net/nonlocal_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/nonlocal_net/nonlocal_r101-d8_769x769_40k_cityscapes/nonlocal_r101-d8_769x769_40k_cityscapes_20200530_045348-8fe9a9dc.pth,1.05000105000105,"(769,769)",V100,Cityscapes,78.57
APCNet_R-101-D8,apcnet,configs/apcnet/apcnet_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/apcnet/apcnet_r101-d8_769x769_40k_cityscapes/apcnet_r101-d8_769x769_40k_cityscapes_20201214_115718-b650de90.pth,1.0300040170156664,"(769,769)",V100,Cityscapes,77.96
DNLNet_R-101-D8,dnlnet,configs/dnlnet/dnl_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/dnlnet/dnl_r101-d8_769x769_40k_cityscapes/dnl_r101-d8_769x769_40k_cityscapes_20200820_171256-76c596df.pth,1.0200022440049368,"(769,769)",V100,Cityscapes,76.39
CCNet_R-101-D8,ccnet,configs/ccnet/ccnet_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/ccnet/ccnet_r101-d8_769x769_40k_cityscapes/ccnet_r101-d8_769x769_40k_cityscapes_20200617_101428-4f57c8d0.pth,1.00999899000101,"(769,769)",V100,Cityscapes,76.94
DMNet_R-101-D8,dmnet,configs/dmnet/dmnet_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/dmnet/dmnet_r101-d8_769x769_40k_cityscapes/dmnet_r101-d8_769x769_40k_cityscapes_20201215_081348-a74261f6.pth,1.00999899000101,"(769,769)",V100,Cityscapes,77.62
PSANet_R-101-D8,psanet,configs/psanet/psanet_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/psanet/psanet_r101-d8_769x769_40k_cityscapes/psanet_r101-d8_769x769_40k_cityscapes_20200530_035107-997da1e6.pth,0.9799982360031753,"(769,769)",V100,Cityscapes,78.43
ISANet_R-101-D8,isanet,configs/isanet/isanet_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/isanet/isanet_r101-d8_769x769_40k_cityscapes/isanet_r101-d8_769x769_40k_cityscapes_20210903_111320-509e7224.pth,0.9199970560094207,"(769,769)",V100,Cityscapes,79.68
ISANet_R-101-D8,isanet,configs/isanet/isanet_r101-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/isanet/isanet_r101-d8_769x769_80k_cityscapes/isanet_r101-d8_769x769_80k_cityscapes_20210903_111319-24f71dfa.pth,0.9199970560094207,"(769,769)",V100,Cityscapes,80.61
DeepLabV3_R-101-D8,deeplabv3,configs/deeplabv3/deeplabv3_r101-d8_4xb2-40k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r101-d8_769x769_40k_cityscapes/deeplabv3_r101-d8_769x769_40k_cityscapes_20200606_113809-c64f889f.pth,0.8299995020002988,"(769,769)",V100,Cityscapes,79.27
DeepLabV3_R-101b-D8,deeplabv3,configs/deeplabv3/deeplabv3_r101b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r101b-d8_769x769_80k_cityscapes/deeplabv3_r101b-d8_769x769_80k_cityscapes_20201226_190843-9142ee57.pth,0.8200014760026568,"(769,769)",V100,Cityscapes,79.41
